country_code,country,source1,source2,year,exports
AUS,Austria,1.0,1.0,1917,
AUS,Austria,1.0,1.0,1918,
AUS,Austria,1.0,1.0,1919,160.100006103516
AUS,Austria,1.0,1.0,1920,488.79000854492205
AUS,Austria,1.0,1.0,1921,183.179992675781
AUS,Austria,1.0,1.0,1922,233.610000610352
AUS,Austria,1.0,1.0,1923,227.300003051758
AUS,Austria,1.0,1.0,1924,256.140014648438
AUS,Austria,1.0,1.0,1925,266.130004882812
AUS,Austria,1.0,1.0,1926,239.612106323242
AUS,Austria,1.0,1.0,1927,286.668823242188
AUS,Austria,1.0,1.0,1928,309.540008544922
AUS,Austria,1.0,1.0,1929,307.992309570312
AUS,Austria,1.0,1.0,1930,260.435699462891
AUS,Austria,1.0,1.0,1931,181.127288818359
AUS,Austria,1.0,1.0,1932,98.7852020263672
AUS,Austria,1.0,1.0,1933,110.360000610352
AUS,Austria,1.0,1.0,1934,158.11648559570298
AUS,Austria,1.0,1.0,1935,169.0
AUS,Austria,1.0,1.0,1936,179.737594604492
AUS,Austria,1.0,1.0,1937,228.309188842773
AUS,Austria,1.0,1.0,1938,178.0
AUS,Austria,1.0,1.0,1939,
AUS,Austria,1.0,1.0,1940,
AUS,Austria,1.0,1.0,1941,
AUS,Austria,1.0,1.0,1942,
AUS,Austria,1.0,1.0,1943,
AUS,Austria,1.0,1.0,1944,
AUS,Austria,1.0,1.0,1945,
AUS,Austria,1.0,1.0,1946,
AUS,Austria,1.0,1.0,1947,
AUS,Austria,1.0,1.0,1948,
AUS,Austria,1.0,1.0,1949,
AUS,Austria,1.0,1.0,1950,
AUS,Austria,1.0,1.0,1951,
AUS,Austria,1.0,1.0,1952,
AUS,Austria,1.0,1.0,1953,
AUS,Austria,1.0,1.0,1954,
AUS,Austria,1.0,1.0,1955,695.0
AUS,Austria,1.0,1.0,1956,845.0
AUS,Austria,1.0,1.0,1957,979.5170288085941
AUS,Austria,1.0,1.0,1958,918.764038085938
AUS,Austria,1.0,1.0,1959,968.698486328125
AUS,Austria,1.0,1.0,1960,
AUS,Austria,1.0,1.0,1961,
AUS,Austria,1.0,1.0,1962,
AUS,Austria,1.0,1.0,1963,
AUS,Austria,1.0,1.0,1964,
AUS,Austria,1.0,1.0,1965,
AUS,Austria,1.0,1.0,1966,
AUS,Austria,1.0,1.0,1967,
AUS,Austria,1.0,1.0,1968,
AUS,Austria,1.0,1.0,1969,
AUS,Austria,1.0,1.0,1970,
AUS,Austria,1.0,1.0,1971,
AUS,Austria,1.0,1.0,1972,
AUS,Austria,1.0,1.0,1973,
AUS,Austria,1.0,1.0,1974,
AUS,Austria,1.0,1.0,1975,
AUS,Austria,1.0,1.0,1976,
AUS,Austria,1.0,1.0,1977,
AUS,Austria,1.0,1.0,1978,
AUS,Austria,1.0,1.0,1979,
AUS,Austria,1.0,1.0,1980,
AUS,Austria,1.0,1.0,1981,
AUS,Austria,1.0,1.0,1982,
AUS,Austria,1.0,1.0,1983,
AUS,Austria,1.0,1.0,1984,
AUS,Austria,1.0,1.0,1985,
AUS,Austria,1.0,1.0,1986,
AUS,Austria,1.0,1.0,1987,
AUS,Austria,1.0,1.0,1988,
AUS,Austria,1.0,1.0,1989,
AUS,Austria,1.0,1.0,1990,
AUS,Austria,1.0,1.0,1991,
AUS,Austria,1.0,1.0,1992,
AUS,Austria,1.0,1.0,1993,
AUS,Austria,1.0,1.0,1994,
AUS,Austria,1.0,1.0,1995,
AUS,Austria,1.0,1.0,1996,
AUS,Austria,1.0,1.0,1997,
AUS,Austria,1.0,1.0,1998,
AUS,Austria,1.0,1.0,1999,
AUS,Austria,1.0,1.0,2000,
AUS,Austria,1.0,1.0,2001,
AUS,Austria,1.0,1.0,2002,
AUS,Austria,1.0,1.0,2003,
AUS,Austria,1.0,1.0,2004,
AUS,Austria,1.0,1.0,2005,
AUS,Austria,1.0,1.0,2006,
AUS,Austria,1.0,1.0,2007,
AUS,Austria,1.0,1.0,2008,
AUS,Austria,1.0,1.0,2009,
AUS,Austria,1.0,1.0,2010,
AUS,Austria,1.0,1.0,2011,
AUS,Austria,1.0,1.0,2012,
AUS,Austria,1.0,1.0,2013,
AUS,Austria,1.0,1.0,2014,
AUS,Austria,2.0,2.0,1870,
AUS,Austria,2.0,2.0,1871,
AUS,Austria,2.0,2.0,1872,
AUS,Austria,2.0,2.0,1873,
AUS,Austria,2.0,2.0,1874,
AUS,Austria,2.0,2.0,1875,
AUS,Austria,2.0,2.0,1876,
AUS,Austria,2.0,2.0,1877,
AUS,Austria,2.0,2.0,1878,
AUS,Austria,2.0,2.0,1879,
AUS,Austria,2.0,2.0,1880,
AUS,Austria,2.0,2.0,1881,
AUS,Austria,2.0,2.0,1882,
AUS,Austria,2.0,2.0,1883,
AUS,Austria,2.0,2.0,1884,
AUS,Austria,2.0,2.0,1885,
AUS,Austria,2.0,2.0,1886,
AUS,Austria,2.0,2.0,1887,
AUS,Austria,2.0,2.0,1888,
AUS,Austria,2.0,2.0,1889,
AUS,Austria,2.0,2.0,1890,
AUS,Austria,2.0,2.0,1891,
AUS,Austria,2.0,2.0,1892,
AUS,Austria,2.0,2.0,1893,
AUS,Austria,2.0,2.0,1894,
AUS,Austria,2.0,2.0,1895,
AUS,Austria,2.0,2.0,1896,
AUS,Austria,2.0,2.0,1897,
AUS,Austria,2.0,2.0,1898,
AUS,Austria,2.0,2.0,1899,
AUS,Austria,2.0,2.0,1900,
AUS,Austria,2.0,2.0,1901,
AUS,Austria,2.0,2.0,1902,
AUS,Austria,2.0,2.0,1903,
AUS,Austria,2.0,2.0,1904,
AUS,Austria,2.0,2.0,1905,
AUS,Austria,2.0,2.0,1906,
AUS,Austria,2.0,2.0,1907,
AUS,Austria,2.0,2.0,1908,
AUS,Austria,2.0,2.0,1909,
AUS,Austria,2.0,2.0,1910,
AUS,Austria,2.0,2.0,1911,
AUS,Austria,2.0,2.0,1912,
AUS,Austria,2.0,2.0,1913,
AUS,Austria,2.0,2.0,1914,
AUS,Austria,2.0,2.0,1915,
AUS,Austria,2.0,2.0,1916,
AUS,Austria,2.0,2.0,1917,
AUS,Austria,2.0,2.0,1918,
AUS,Austria,2.0,2.0,1919,
AUS,Austria,2.0,2.0,1920,
AUS,Austria,2.0,2.0,1921,
AUS,Austria,2.0,2.0,1922,
AUS,Austria,2.0,2.0,1923,
AUS,Austria,2.0,2.0,1924,
AUS,Austria,2.0,2.0,1925,
AUS,Austria,2.0,2.0,1926,
AUS,Austria,2.0,2.0,1927,
AUS,Austria,2.0,2.0,1928,
AUS,Austria,2.0,2.0,1929,
AUS,Austria,2.0,2.0,1930,
AUS,Austria,2.0,2.0,1931,
AUS,Austria,2.0,2.0,1932,
AUS,Austria,2.0,2.0,1933,
AUS,Austria,2.0,2.0,1934,
AUS,Austria,2.0,2.0,1935,
AUS,Austria,2.0,2.0,1936,
AUS,Austria,2.0,2.0,1937,
AUS,Austria,2.0,2.0,1938,
AUS,Austria,2.0,2.0,1939,
AUS,Austria,2.0,2.0,1940,
AUS,Austria,2.0,2.0,1941,
AUS,Austria,2.0,2.0,1942,
AUS,Austria,2.0,2.0,1943,
AUS,Austria,2.0,2.0,1944,
AUS,Austria,2.0,2.0,1945,
AUS,Austria,2.0,2.0,1946,
AUS,Austria,2.0,2.0,1947,
AUS,Austria,2.0,2.0,1948,
AUS,Austria,2.0,2.0,1949,
AUS,Austria,2.0,2.0,1950,
AUS,Austria,2.0,2.0,1951,
AUS,Austria,2.0,2.0,1952,
AUS,Austria,2.0,2.0,1953,
AUS,Austria,2.0,2.0,1954,
AUS,Austria,2.0,2.0,1955,
AUS,Austria,2.0,2.0,1956,
AUS,Austria,2.0,2.0,1957,
AUS,Austria,2.0,2.0,1958,
AUS,Austria,2.0,2.0,1959,
AUS,Austria,2.0,2.0,1960,1118.9
AUS,Austria,2.0,2.0,1961,1200.0
AUS,Austria,2.0,2.0,1962,1261.3
AUS,Austria,2.0,2.0,1963,1322.3
AUS,Austria,2.0,2.0,1964,1438.9
AUS,Austria,2.0,2.0,1965,1595.6
AUS,Austria,2.0,2.0,1966,1682.6
AUS,Austria,2.0,2.0,1967,1809.8
AUS,Austria,2.0,2.0,1968,1989.9
AUS,Austria,2.0,2.0,1969,2411.9
AUS,Austria,2.0,2.0,1970,2848.8
AUS,Austria,2.0,2.0,1971,3163.5
AUS,Austria,2.0,2.0,1972,3874.4
AUS,Austria,2.0,2.0,1973,5278.0
AUS,Austria,2.0,2.0,1974,7153.0
AUS,Austria,2.0,2.0,1975,7513.4
AUS,Austria,2.0,2.0,1976,8498.4
AUS,Austria,2.0,2.0,1977,9802.3
AUS,Austria,2.0,2.0,1978,12196.0
AUS,Austria,2.0,2.0,1979,15469.8
AUS,Austria,2.0,2.0,1980,17482.2
AUS,Austria,2.0,2.0,1981,15832.3
AUS,Austria,2.0,2.0,1982,15633.6
AUS,Austria,2.0,2.0,1983,15423.3
AUS,Austria,2.0,2.0,1984,15738.1
AUS,Austria,2.0,2.0,1985,17231.0
AUS,Austria,2.0,2.0,1986,22473.1
AUS,Austria,2.0,2.0,1987,27167.5
AUS,Austria,2.0,2.0,1988,31034.795912858102
AUS,Austria,2.0,2.0,1989,32446.818502469
AUS,Austria,2.0,2.0,1990,41390.7811837055
AUS,Austria,2.0,2.0,1991,41114.6585553056
AUS,Austria,2.0,2.0,1992,44405.4099573315
AUS,Austria,2.0,2.0,1993,39657.6473666754
AUS,Austria,2.0,2.0,1994,45026.3730511942
AUS,Austria,2.0,2.0,1995,57535.206242129294
AUS,Austria,2.0,2.0,1996,57826.036178427305
AUS,Austria,2.0,2.0,1997,58688.2715732841
AUS,Austria,2.0,2.0,1998,61425.7250570072
AUS,Austria,2.0,2.0,1999,65954.494922702
AUS,Austria,2.0,2.0,2000,67455.79683128401
AUS,Austria,2.0,2.0,2001,70743.2512
AUS,Austria,2.0,2.0,2002,78515.0456
AUS,Austria,2.0,2.0,2003,97180.18800000001
AUS,Austria,2.0,2.0,2004,118319.7538
AUS,Austria,2.0,2.0,2005,125012.7932
AUS,Austria,2.0,2.0,2006,136865.7334
AUS,Austria,2.0,2.0,2007,163804.0974
AUS,Austria,2.0,2.0,2008,181736.4085
AUS,Austria,2.0,2.0,2009,137086.8035
AUS,Austria,2.0,2.0,2010,148635.105
AUS,Austria,2.0,2.0,2011,171783.2863
AUS,Austria,2.0,2.0,2012,161244.2921
AUS,Austria,2.0,2.0,2013,168809.122
AUS,Austria,2.0,2.0,2014,171076.2029
BEL,Belgium,,,1870,
BEL,Belgium,,,1871,
BEL,Belgium,,,1872,
BEL,Belgium,,,1873,
BEL,Belgium,,,1874,
BEL,Belgium,,,1875,
BEL,Belgium,,,1876,
BEL,Belgium,,,1877,
BEL,Belgium,,,1878,
BEL,Belgium,,,1879,
BEL,Belgium,,,1880,
BEL,Belgium,,,1881,
BEL,Belgium,,,1882,
BEL,Belgium,,,1883,
BEL,Belgium,,,1884,
BEL,Belgium,,,1885,
BEL,Belgium,,,1886,
BEL,Belgium,,,1887,
BEL,Belgium,,,1888,
BEL,Belgium,,,1889,
BEL,Belgium,,,1890,
BEL,Belgium,,,1891,
BEL,Belgium,,,1892,
BEL,Belgium,,,1893,
BEL,Belgium,,,1894,
BEL,Belgium,,,1895,
BEL,Belgium,,,1896,
BEL,Belgium,,,1897,
BEL,Belgium,,,1898,
BEL,Belgium,,,1899,
BEL,Belgium,,,1900,
BEL,Belgium,,,1901,
BEL,Belgium,,,1902,
BEL,Belgium,,,1903,
BEL,Belgium,,,1904,
BEL,Belgium,,,1905,
BEL,Belgium,,,1906,
BEL,Belgium,,,1907,
BEL,Belgium,,,1908,
BEL,Belgium,,,1909,
BEL,Belgium,,,1910,
BEL,Belgium,,,1911,
BEL,Belgium,,,1912,
BEL,Belgium,,,1913,
BEL,Belgium,,,1914,
BEL,Belgium,,,1915,
BEL,Belgium,,,1916,
BEL,Belgium,,,1917,
BEL,Belgium,,,1918,
BEL,Belgium,,,1919,
BEL,Belgium,,,1920,
BEL,Belgium,,,1921,
BEL,Belgium,,,1922,
BEL,Belgium,,,1923,
BEL,Belgium,,,1924,
BEL,Belgium,,,1925,
BEL,Belgium,,,1926,
BEL,Belgium,,,1927,
BEL,Belgium,,,1928,
BEL,Belgium,,,1929,
BEL,Belgium,,,1930,
BEL,Belgium,,,1931,
BEL,Belgium,,,1932,
BEL,Belgium,,,1933,
BEL,Belgium,,,1934,
BEL,Belgium,,,1935,
BEL,Belgium,,,1936,
BEL,Belgium,,,1937,
BEL,Belgium,,,1938,
BEL,Belgium,,,1939,
BEL,Belgium,,,1940,
BEL,Belgium,,,1941,
BEL,Belgium,,,1942,
BEL,Belgium,,,1943,
BEL,Belgium,,,1944,
BEL,Belgium,,,1945,
BEL,Belgium,,,1946,
BEL,Belgium,,,1947,
BEL,Belgium,,,1948,
BEL,Belgium,,,1949,
BEL,Belgium,,,1950,
BEL,Belgium,,,1951,
BEL,Belgium,,,1952,
BEL,Belgium,,,1953,
BEL,Belgium,,,1954,
BEL,Belgium,,,1955,
BEL,Belgium,,,1956,
BEL,Belgium,,,1957,
BEL,Belgium,,,1958,
BEL,Belgium,,,1959,
BEL,Belgium,,,1960,
BEL,Belgium,,,1961,
BEL,Belgium,,,1962,
BEL,Belgium,,,1963,
BEL,Belgium,,,1964,
BEL,Belgium,,,1965,
BEL,Belgium,,,1966,
BEL,Belgium,,,1967,
BEL,Belgium,,,1968,
BEL,Belgium,,,1969,
BEL,Belgium,,,1970,
BEL,Belgium,,,1971,
BEL,Belgium,,,1972,
BEL,Belgium,,,1973,
BEL,Belgium,,,1974,
BEL,Belgium,,,1975,
BEL,Belgium,,,1976,
BEL,Belgium,,,1977,
BEL,Belgium,,,1978,
BEL,Belgium,,,1979,
BEL,Belgium,,,1980,
BEL,Belgium,,,1981,
BEL,Belgium,,,1982,
BEL,Belgium,,,1983,
BEL,Belgium,,,1984,
BEL,Belgium,,,1985,
BEL,Belgium,,,1986,
BEL,Belgium,,,1987,
BEL,Belgium,,,1988,
BEL,Belgium,,,1989,
BEL,Belgium,,,1990,
BEL,Belgium,,,1991,
BEL,Belgium,,,1992,
BEL,Belgium,,,1993,
BEL,Belgium,,,1994,
BEL,Belgium,,,1995,
BEL,Belgium,,,1996,
BEL,Belgium,,,1997,
BEL,Belgium,,,1998,
BEL,Belgium,,,1999,
BEL,Belgium,,,2000,
BEL,Belgium,,,2001,
BEL,Belgium,,,2002,
BEL,Belgium,,,2003,
BEL,Belgium,,,2004,
BEL,Belgium,,,2005,
BEL,Belgium,,,2006,
BEL,Belgium,,,2007,
BEL,Belgium,,,2008,
BEL,Belgium,,,2009,
BEL,Belgium,,,2010,
BEL,Belgium,,,2011,
BEL,Belgium,,,2012,
BEL,Belgium,,,2013,
BEL,Belgium,,,2014,
BEL,Belgium,1.0,1.0,1870,131.679382324219
BEL,Belgium,1.0,1.0,1871,170.30651855468798
BEL,Belgium,1.0,1.0,1872,199.430740356445
BEL,Belgium,1.0,1.0,1873,223.600006103516
BEL,Belgium,1.0,1.0,1874,215.11999511718798
BEL,Belgium,1.0,1.0,1875,212.639999389648
BEL,Belgium,1.0,1.0,1876,205.300003051758
BEL,Belgium,1.0,1.0,1877,208.800003051758
BEL,Belgium,1.0,1.0,1878,214.679992675781
BEL,Belgium,1.0,1.0,1879,229.74000549316398
BEL,Belgium,1.0,1.0,1880,234.830001831055
BEL,Belgium,1.0,1.0,1881,251.410003662109
BEL,Belgium,1.0,1.0,1882,255.899993896484
BEL,Belgium,1.0,1.0,1883,259.220001220703
BEL,Belgium,1.0,1.0,1884,258.130004882812
BEL,Belgium,1.0,1.0,1885,231.600006103516
BEL,Belgium,1.0,1.0,1886,225.57252502441398
BEL,Belgium,1.0,1.0,1887,232.83302307128898
BEL,Belgium,1.0,1.0,1888,235.606063842773
BEL,Belgium,1.0,1.0,1889,275.80340576171903
BEL,Belgium,1.0,1.0,1890,281.132080078125
BEL,Belgium,1.0,1.0,1891,286.06402587890597
BEL,Belgium,1.0,1.0,1892,261.75909423828097
BEL,Belgium,1.0,1.0,1893,260.76922607421903
BEL,Belgium,1.0,1.0,1894,249.330780029297
BEL,Belgium,1.0,1.0,1895,268.33978271484403
BEL,Belgium,1.0,1.0,1896,282.30767822265597
BEL,Belgium,1.0,1.0,1897,309.71429443359403
BEL,Belgium,1.0,1.0,1898,339.08917236328097
BEL,Belgium,1.0,1.0,1899,368.430999755859
BEL,Belgium,1.0,1.0,1900,360.22512817382795
BEL,Belgium,1.0,1.0,1901,347.528503417969
BEL,Belgium,1.0,1.0,1902,368.26004028320295
BEL,Belgium,1.0,1.0,1903,402.671752929688
BEL,Belgium,1.0,1.0,1904,419.00192260742205
BEL,Belgium,1.0,1.0,1905,451.550384521484
BEL,Belgium,1.0,1.0,1906,541.472839355469
BEL,Belgium,1.0,1.0,1907,450.579162597656
BEL,Belgium,1.0,1.0,1908,553.009704589844
BEL,Belgium,1.0,1.0,1909,544.573669433594
BEL,Belgium,1.0,1.0,1910,543.520324707031
BEL,Belgium,1.0,1.0,1911,688.461547851562
BEL,Belgium,1.0,1.0,1912,760.0
BEL,Belgium,1.0,1.0,1913,517.697570800781
BEL,Belgium,1.0,1.0,1914,370.795013427734
BEL,Belgium,1.0,1.0,1915,
BEL,Belgium,1.0,1.0,1916,
BEL,Belgium,1.0,1.0,1917,
BEL,Belgium,1.0,1.0,1918,
BEL,Belgium,1.0,1.0,1919,448.119995117188
BEL,Belgium,1.0,1.0,1920,653.869689941406
BEL,Belgium,1.0,1.0,1921,541.540710449219
BEL,Belgium,1.0,1.0,1922,478.95266723632795
BEL,Belgium,1.0,1.0,1923,507.546630859375
BEL,Belgium,1.0,1.0,1924,643.862548828125
BEL,Belgium,1.0,1.0,1925,704.518188476562
BEL,Belgium,1.0,1.0,1926,653.026428222656
BEL,Belgium,1.0,1.0,1927,3715.0888671875
BEL,Belgium,1.0,1.0,1928,4311.322265625
BEL,Belgium,1.0,1.0,1929,4435.29296875
BEL,Belgium,1.0,1.0,1930,3675.0751953125
BEL,Belgium,1.0,1.0,1931,3228.49780273438
BEL,Belgium,1.0,1.0,1932,2104.15747070312
BEL,Belgium,1.0,1.0,1933,2557.50268554688
BEL,Belgium,1.0,1.0,1934,3212.39770507812
BEL,Belgium,1.0,1.0,1935,572.0
BEL,Belgium,1.0,1.0,1936,3340.21264648438
BEL,Belgium,1.0,1.0,1937,4306.134765625
BEL,Belgium,1.0,1.0,1938,724.0
BEL,Belgium,1.0,1.0,1939,3681.43432617188
BEL,Belgium,1.0,1.0,1940,1824.41223144531
BEL,Belgium,1.0,1.0,1941,
BEL,Belgium,1.0,1.0,1942,
BEL,Belgium,1.0,1.0,1943,
BEL,Belgium,1.0,1.0,1944,
BEL,Belgium,1.0,1.0,1945,90.9007949829102
BEL,Belgium,1.0,1.0,1946,679.498291015625
BEL,Belgium,1.0,1.0,1947,1406.3212890625
BEL,Belgium,1.0,1.0,1948,1666.0
BEL,Belgium,1.0,1.0,1949,1763.0
BEL,Belgium,1.0,1.0,1950,1640.0
BEL,Belgium,1.0,1.0,1951,2617.0
BEL,Belgium,1.0,1.0,1952,2435.0
BEL,Belgium,1.0,1.0,1953,2237.0
BEL,Belgium,1.0,1.0,1954,2278.0
BEL,Belgium,1.0,1.0,1955,2747.0
BEL,Belgium,1.0,1.0,1956,3130.0
BEL,Belgium,1.0,1.0,1957,3154.0
BEL,Belgium,1.0,1.0,1958,3019.0
BEL,Belgium,1.0,1.0,1959,3279.0
BEL,Belgium,1.0,1.0,1960,
BEL,Belgium,1.0,1.0,1961,
BEL,Belgium,1.0,1.0,1962,
BEL,Belgium,1.0,1.0,1963,
BEL,Belgium,1.0,1.0,1964,
BEL,Belgium,1.0,1.0,1965,
BEL,Belgium,1.0,1.0,1966,
BEL,Belgium,1.0,1.0,1967,
BEL,Belgium,1.0,1.0,1968,
BEL,Belgium,1.0,1.0,1969,
BEL,Belgium,1.0,1.0,1970,
BEL,Belgium,1.0,1.0,1971,
BEL,Belgium,1.0,1.0,1972,
BEL,Belgium,1.0,1.0,1973,
BEL,Belgium,1.0,1.0,1974,
BEL,Belgium,1.0,1.0,1975,
BEL,Belgium,1.0,1.0,1976,
BEL,Belgium,1.0,1.0,1977,
BEL,Belgium,1.0,1.0,1978,
BEL,Belgium,1.0,1.0,1979,
BEL,Belgium,1.0,1.0,1980,
BEL,Belgium,1.0,1.0,1981,
BEL,Belgium,1.0,1.0,1982,
BEL,Belgium,1.0,1.0,1983,
BEL,Belgium,1.0,1.0,1984,
BEL,Belgium,1.0,1.0,1985,
BEL,Belgium,1.0,1.0,1986,
BEL,Belgium,1.0,1.0,1987,
BEL,Belgium,1.0,1.0,1988,
BEL,Belgium,1.0,1.0,1989,
BEL,Belgium,1.0,1.0,1990,
BEL,Belgium,1.0,1.0,1991,
BEL,Belgium,1.0,1.0,1992,
BEL,Belgium,1.0,1.0,1993,
BEL,Belgium,1.0,1.0,1994,
BEL,Belgium,1.0,1.0,1995,
BEL,Belgium,1.0,1.0,1996,
BEL,Belgium,1.0,1.0,1997,
BEL,Belgium,1.0,1.0,1998,
BEL,Belgium,1.0,1.0,1999,
BEL,Belgium,1.0,1.0,2000,
BEL,Belgium,1.0,1.0,2001,
BEL,Belgium,1.0,1.0,2002,
BEL,Belgium,1.0,1.0,2003,
BEL,Belgium,1.0,1.0,2004,
BEL,Belgium,1.0,1.0,2005,
BEL,Belgium,1.0,1.0,2006,
BEL,Belgium,1.0,1.0,2007,
BEL,Belgium,1.0,1.0,2008,
BEL,Belgium,1.0,1.0,2009,
BEL,Belgium,1.0,1.0,2010,
BEL,Belgium,1.0,1.0,2011,
BEL,Belgium,1.0,1.0,2012,
BEL,Belgium,1.0,1.0,2013,
BEL,Belgium,1.0,1.0,2014,
BEL,Belgium,2.0,2.0,1870,
BEL,Belgium,2.0,2.0,1871,
BEL,Belgium,2.0,2.0,1872,
BEL,Belgium,2.0,2.0,1873,
BEL,Belgium,2.0,2.0,1874,
BEL,Belgium,2.0,2.0,1875,
BEL,Belgium,2.0,2.0,1876,
BEL,Belgium,2.0,2.0,1877,
BEL,Belgium,2.0,2.0,1878,
BEL,Belgium,2.0,2.0,1879,
BEL,Belgium,2.0,2.0,1880,
BEL,Belgium,2.0,2.0,1881,
BEL,Belgium,2.0,2.0,1882,
BEL,Belgium,2.0,2.0,1883,
BEL,Belgium,2.0,2.0,1884,
BEL,Belgium,2.0,2.0,1885,
BEL,Belgium,2.0,2.0,1886,
BEL,Belgium,2.0,2.0,1887,
BEL,Belgium,2.0,2.0,1888,
BEL,Belgium,2.0,2.0,1889,
BEL,Belgium,2.0,2.0,1890,
BEL,Belgium,2.0,2.0,1891,
BEL,Belgium,2.0,2.0,1892,
BEL,Belgium,2.0,2.0,1893,
BEL,Belgium,2.0,2.0,1894,
BEL,Belgium,2.0,2.0,1895,
BEL,Belgium,2.0,2.0,1896,
BEL,Belgium,2.0,2.0,1897,
BEL,Belgium,2.0,2.0,1898,
BEL,Belgium,2.0,2.0,1899,
BEL,Belgium,2.0,2.0,1900,
BEL,Belgium,2.0,2.0,1901,
BEL,Belgium,2.0,2.0,1902,
BEL,Belgium,2.0,2.0,1903,
BEL,Belgium,2.0,2.0,1904,
BEL,Belgium,2.0,2.0,1905,
BEL,Belgium,2.0,2.0,1906,
BEL,Belgium,2.0,2.0,1907,
BEL,Belgium,2.0,2.0,1908,
BEL,Belgium,2.0,2.0,1909,
BEL,Belgium,2.0,2.0,1910,
BEL,Belgium,2.0,2.0,1911,
BEL,Belgium,2.0,2.0,1912,
BEL,Belgium,2.0,2.0,1913,
BEL,Belgium,2.0,2.0,1914,
BEL,Belgium,2.0,2.0,1915,
BEL,Belgium,2.0,2.0,1916,
BEL,Belgium,2.0,2.0,1917,
BEL,Belgium,2.0,2.0,1918,
BEL,Belgium,2.0,2.0,1919,
BEL,Belgium,2.0,2.0,1920,
BEL,Belgium,2.0,2.0,1921,
BEL,Belgium,2.0,2.0,1922,
BEL,Belgium,2.0,2.0,1923,
BEL,Belgium,2.0,2.0,1924,
BEL,Belgium,2.0,2.0,1925,
BEL,Belgium,2.0,2.0,1926,
BEL,Belgium,2.0,2.0,1927,
BEL,Belgium,2.0,2.0,1928,
BEL,Belgium,2.0,2.0,1929,
BEL,Belgium,2.0,2.0,1930,
BEL,Belgium,2.0,2.0,1931,
BEL,Belgium,2.0,2.0,1932,
BEL,Belgium,2.0,2.0,1933,
BEL,Belgium,2.0,2.0,1934,
BEL,Belgium,2.0,2.0,1935,
BEL,Belgium,2.0,2.0,1936,
BEL,Belgium,2.0,2.0,1937,
BEL,Belgium,2.0,2.0,1938,
BEL,Belgium,2.0,2.0,1939,
BEL,Belgium,2.0,2.0,1940,
BEL,Belgium,2.0,2.0,1941,
BEL,Belgium,2.0,2.0,1942,
BEL,Belgium,2.0,2.0,1943,
BEL,Belgium,2.0,2.0,1944,
BEL,Belgium,2.0,2.0,1945,
BEL,Belgium,2.0,2.0,1946,
BEL,Belgium,2.0,2.0,1947,
BEL,Belgium,2.0,2.0,1948,
BEL,Belgium,2.0,2.0,1949,
BEL,Belgium,2.0,2.0,1950,
BEL,Belgium,2.0,2.0,1951,
BEL,Belgium,2.0,2.0,1952,
BEL,Belgium,2.0,2.0,1953,
BEL,Belgium,2.0,2.0,1954,
BEL,Belgium,2.0,2.0,1955,
BEL,Belgium,2.0,2.0,1956,
BEL,Belgium,2.0,2.0,1957,
BEL,Belgium,2.0,2.0,1958,
BEL,Belgium,2.0,2.0,1959,
BEL,Belgium,2.0,2.0,1960,
BEL,Belgium,2.0,2.0,1961,
BEL,Belgium,2.0,2.0,1962,
BEL,Belgium,2.0,2.0,1963,
BEL,Belgium,2.0,2.0,1964,
BEL,Belgium,2.0,2.0,1965,
BEL,Belgium,2.0,2.0,1966,
BEL,Belgium,2.0,2.0,1967,
BEL,Belgium,2.0,2.0,1968,
BEL,Belgium,2.0,2.0,1969,
BEL,Belgium,2.0,2.0,1970,
BEL,Belgium,2.0,2.0,1971,
BEL,Belgium,2.0,2.0,1972,
BEL,Belgium,2.0,2.0,1973,
BEL,Belgium,2.0,2.0,1974,
BEL,Belgium,2.0,2.0,1975,
BEL,Belgium,2.0,2.0,1976,
BEL,Belgium,2.0,2.0,1977,
BEL,Belgium,2.0,2.0,1978,
BEL,Belgium,2.0,2.0,1979,
BEL,Belgium,2.0,2.0,1980,
BEL,Belgium,2.0,2.0,1981,
BEL,Belgium,2.0,2.0,1982,
BEL,Belgium,2.0,2.0,1983,
BEL,Belgium,2.0,2.0,1984,
BEL,Belgium,2.0,2.0,1985,
BEL,Belgium,2.0,2.0,1986,
BEL,Belgium,2.0,2.0,1987,
BEL,Belgium,2.0,2.0,1988,
BEL,Belgium,2.0,2.0,1989,
BEL,Belgium,2.0,2.0,1990,
BEL,Belgium,2.0,2.0,1991,
BEL,Belgium,2.0,2.0,1992,
BEL,Belgium,2.0,2.0,1993,
BEL,Belgium,2.0,2.0,1994,
BEL,Belgium,2.0,2.0,1995,
BEL,Belgium,2.0,2.0,1996,
BEL,Belgium,2.0,2.0,1997,171958.29246822099
BEL,Belgium,2.0,2.0,1998,178468.85779472
BEL,Belgium,2.0,2.0,1999,174570.35733356
BEL,Belgium,2.0,2.0,2000,186607.92
BEL,Belgium,2.0,2.0,2001,188072.33
BEL,Belgium,2.0,2.0,2002,213506.941415607
BEL,Belgium,2.0,2.0,2003,250251.172893324
BEL,Belgium,2.0,2.0,2004,307907.780552034
BEL,Belgium,2.0,2.0,2005,334279.7465
BEL,Belgium,2.0,2.0,2006,366756.649
BEL,Belgium,2.0,2.0,2007,431117.3238
BEL,Belgium,2.0,2.0,2008,473341.3277
