country_code,country,source1,source2,variable,imports
AUS,Austria,1.0,1.0,1920,344.649993896484
AUS,Austria,1.0,1.0,1921,344.179992675781
AUS,Austria,1.0,1.0,1922,355.799987792969
AUS,Austria,1.0,1.0,1923,389.049987792969
AUS,Austria,1.0,1.0,1924,469.22000122070295
AUS,Austria,1.0,1.0,1925,396.690002441406
AUS,Austria,1.0,1.0,1926,389.176208496094
AUS,Austria,1.0,1.0,1927,433.945617675781
AUS,Austria,1.0,1.0,1928,454.461029052734
AUS,Austria,1.0,1.0,1929,459.104125976562
AUS,Austria,1.0,1.0,1930,379.74929809570295
AUS,Austria,1.0,1.0,1931,303.18829345703097
AUS,Austria,1.0,1.0,1932,178.951202392578
AUS,Austria,1.0,1.0,1933,163.475204467773
AUS,Austria,1.0,1.0,1934,212.728485107422
AUS,Austria,1.0,1.0,1935,227.0
AUS,Austria,1.0,1.0,1936,235.811187744141
AUS,Austria,1.0,1.0,1937,272.770385742188
AUS,Austria,1.0,1.0,1938,289.0
AUS,Austria,1.0,1.0,1939,
AUS,Austria,1.0,1.0,1940,
AUS,Austria,1.0,1.0,1941,
AUS,Austria,1.0,1.0,1942,
AUS,Austria,1.0,1.0,1943,
AUS,Austria,1.0,1.0,1944,
AUS,Austria,1.0,1.0,1945,
AUS,Austria,1.0,1.0,1946,
AUS,Austria,1.0,1.0,1947,
AUS,Austria,1.0,1.0,1948,
AUS,Austria,1.0,1.0,1949,
AUS,Austria,1.0,1.0,1950,
AUS,Austria,1.0,1.0,1951,
AUS,Austria,1.0,1.0,1952,
AUS,Austria,1.0,1.0,1953,
AUS,Austria,1.0,1.0,1954,
AUS,Austria,1.0,1.0,1955,877.0
AUS,Austria,1.0,1.0,1956,964.0
AUS,Austria,1.0,1.0,1957,1129.55151367188
AUS,Austria,1.0,1.0,1958,1074.61206054688
AUS,Austria,1.0,1.0,1959,1145.76000976562
AUS,Austria,1.0,1.0,1960,
AUS,Austria,1.0,1.0,1961,
AUS,Austria,1.0,1.0,1962,
AUS,Austria,1.0,1.0,1963,
AUS,Austria,1.0,1.0,1964,
AUS,Austria,1.0,1.0,1965,
AUS,Austria,1.0,1.0,1966,
AUS,Austria,1.0,1.0,1967,
AUS,Austria,1.0,1.0,1968,
AUS,Austria,1.0,1.0,1969,
AUS,Austria,1.0,1.0,1970,
AUS,Austria,1.0,1.0,1971,
AUS,Austria,1.0,1.0,1972,
AUS,Austria,1.0,1.0,1973,
AUS,Austria,1.0,1.0,1974,
AUS,Austria,1.0,1.0,1975,
AUS,Austria,1.0,1.0,1976,
AUS,Austria,1.0,1.0,1977,
AUS,Austria,1.0,1.0,1978,
AUS,Austria,1.0,1.0,1979,
AUS,Austria,1.0,1.0,1980,
AUS,Austria,1.0,1.0,1981,
AUS,Austria,1.0,1.0,1982,
AUS,Austria,1.0,1.0,1983,
AUS,Austria,1.0,1.0,1984,
AUS,Austria,1.0,1.0,1985,
AUS,Austria,1.0,1.0,1986,
AUS,Austria,1.0,1.0,1987,
AUS,Austria,1.0,1.0,1988,
AUS,Austria,1.0,1.0,1989,
AUS,Austria,1.0,1.0,1990,
AUS,Austria,1.0,1.0,1991,
AUS,Austria,1.0,1.0,1992,
AUS,Austria,1.0,1.0,1993,
AUS,Austria,1.0,1.0,1994,
AUS,Austria,1.0,1.0,1995,
AUS,Austria,1.0,1.0,1996,
AUS,Austria,1.0,1.0,1997,
AUS,Austria,1.0,1.0,1998,
AUS,Austria,1.0,1.0,1999,
AUS,Austria,1.0,1.0,2000,
AUS,Austria,1.0,1.0,2001,
AUS,Austria,1.0,1.0,2002,
AUS,Austria,1.0,1.0,2003,
AUS,Austria,1.0,1.0,2004,
AUS,Austria,1.0,1.0,2005,
AUS,Austria,1.0,1.0,2006,
AUS,Austria,1.0,1.0,2007,
AUS,Austria,1.0,1.0,2008,
AUS,Austria,1.0,1.0,2009,
AUS,Austria,1.0,1.0,2010,
AUS,Austria,1.0,1.0,2011,
AUS,Austria,1.0,1.0,2012,
AUS,Austria,1.0,1.0,2013,
AUS,Austria,1.0,1.0,2014,
AUS,Austria,2.0,2.0,1870,
AUS,Austria,2.0,2.0,1871,
AUS,Austria,2.0,2.0,1872,
AUS,Austria,2.0,2.0,1873,
AUS,Austria,2.0,2.0,1874,
AUS,Austria,2.0,2.0,1875,
AUS,Austria,2.0,2.0,1876,
AUS,Austria,2.0,2.0,1877,
AUS,Austria,2.0,2.0,1878,
AUS,Austria,2.0,2.0,1879,
AUS,Austria,2.0,2.0,1880,
AUS,Austria,2.0,2.0,1881,
AUS,Austria,2.0,2.0,1882,
AUS,Austria,2.0,2.0,1883,
AUS,Austria,2.0,2.0,1884,
AUS,Austria,2.0,2.0,1885,
AUS,Austria,2.0,2.0,1886,
AUS,Austria,2.0,2.0,1887,
AUS,Austria,2.0,2.0,1888,
AUS,Austria,2.0,2.0,1889,
AUS,Austria,2.0,2.0,1890,
AUS,Austria,2.0,2.0,1891,
AUS,Austria,2.0,2.0,1892,
AUS,Austria,2.0,2.0,1893,
AUS,Austria,2.0,2.0,1894,
AUS,Austria,2.0,2.0,1895,
AUS,Austria,2.0,2.0,1896,
AUS,Austria,2.0,2.0,1897,
AUS,Austria,2.0,2.0,1898,
AUS,Austria,2.0,2.0,1899,
AUS,Austria,2.0,2.0,1900,
AUS,Austria,2.0,2.0,1901,
AUS,Austria,2.0,2.0,1902,
AUS,Austria,2.0,2.0,1903,
AUS,Austria,2.0,2.0,1904,
AUS,Austria,2.0,2.0,1905,
AUS,Austria,2.0,2.0,1906,
AUS,Austria,2.0,2.0,1907,
AUS,Austria,2.0,2.0,1908,
AUS,Austria,2.0,2.0,1909,
AUS,Austria,2.0,2.0,1910,
AUS,Austria,2.0,2.0,1911,
AUS,Austria,2.0,2.0,1912,
AUS,Austria,2.0,2.0,1913,
AUS,Austria,2.0,2.0,1914,
AUS,Austria,2.0,2.0,1915,
AUS,Austria,2.0,2.0,1916,
AUS,Austria,2.0,2.0,1917,
AUS,Austria,2.0,2.0,1918,
AUS,Austria,2.0,2.0,1919,
AUS,Austria,2.0,2.0,1920,
AUS,Austria,2.0,2.0,1921,
AUS,Austria,2.0,2.0,1922,
AUS,Austria,2.0,2.0,1923,
AUS,Austria,2.0,2.0,1924,
AUS,Austria,2.0,2.0,1925,
AUS,Austria,2.0,2.0,1926,
AUS,Austria,2.0,2.0,1927,
AUS,Austria,2.0,2.0,1928,
AUS,Austria,2.0,2.0,1929,
AUS,Austria,2.0,2.0,1930,
AUS,Austria,2.0,2.0,1931,
AUS,Austria,2.0,2.0,1932,
AUS,Austria,2.0,2.0,1933,
AUS,Austria,2.0,2.0,1934,
AUS,Austria,2.0,2.0,1935,
AUS,Austria,2.0,2.0,1936,
AUS,Austria,2.0,2.0,1937,
AUS,Austria,2.0,2.0,1938,
AUS,Austria,2.0,2.0,1939,
AUS,Austria,2.0,2.0,1940,
AUS,Austria,2.0,2.0,1941,
AUS,Austria,2.0,2.0,1942,
AUS,Austria,2.0,2.0,1943,
AUS,Austria,2.0,2.0,1944,
AUS,Austria,2.0,2.0,1945,
AUS,Austria,2.0,2.0,1946,
AUS,Austria,2.0,2.0,1947,
AUS,Austria,2.0,2.0,1948,
AUS,Austria,2.0,2.0,1949,
AUS,Austria,2.0,2.0,1950,
AUS,Austria,2.0,2.0,1951,
AUS,Austria,2.0,2.0,1952,
AUS,Austria,2.0,2.0,1953,
AUS,Austria,2.0,2.0,1954,
AUS,Austria,2.0,2.0,1955,
AUS,Austria,2.0,2.0,1956,
AUS,Austria,2.0,2.0,1957,
AUS,Austria,2.0,2.0,1958,
AUS,Austria,2.0,2.0,1959,
AUS,Austria,2.0,2.0,1960,1408.8
AUS,Austria,2.0,2.0,1961,1477.0
AUS,Austria,2.0,2.0,1962,1544.5
AUS,Austria,2.0,2.0,1963,1665.4
AUS,Austria,2.0,2.0,1964,1851.3
AUS,Austria,2.0,2.0,1965,2094.2
AUS,Austria,2.0,2.0,1966,2326.4
AUS,Austria,2.0,2.0,1967,2309.4
AUS,Austria,2.0,2.0,1968,2497.2
AUS,Austria,2.0,2.0,1969,2825.3
AUS,Austria,2.0,2.0,1970,3543.8
AUS,Austria,2.0,2.0,1971,4187.1
AUS,Austria,2.0,2.0,1972,5205.0
AUS,Austria,2.0,2.0,1973,7109.8
AUS,Austria,2.0,2.0,1974,9020.5
AUS,Austria,2.0,2.0,1975,9389.4
AUS,Austria,2.0,2.0,1976,11517.8
AUS,Austria,2.0,2.0,1977,14206.0
AUS,Austria,2.0,2.0,1978,16007.6
AUS,Austria,2.0,2.0,1979,20244.0
AUS,Austria,2.0,2.0,1980,24433.3
AUS,Austria,2.0,2.0,1981,21029.3
AUS,Austria,2.0,2.0,1982,19490.1
AUS,Austria,2.0,2.0,1983,19402.1
AUS,Austria,2.0,2.0,1984,19651.1
AUS,Austria,2.0,2.0,1985,20967.3
AUS,Austria,2.0,2.0,1986,26822.9
AUS,Austria,2.0,2.0,1987,32720.1
AUS,Austria,2.0,2.0,1988,36561.6196312394
AUS,Austria,2.0,2.0,1989,38901.721641640695
AUS,Austria,2.0,2.0,1990,49288.2397750503
AUS,Austria,2.0,2.0,1991,50826.6327621401
AUS,Austria,2.0,2.0,1992,54164.4801968935
AUS,Austria,2.0,2.0,1993,48029.21993453139
AUS,Austria,2.0,2.0,1994,55334.1196809483
AUS,Austria,2.0,2.0,1995,66264.0245102517
AUS,Austria,2.0,2.0,1996,67326.71333433929
AUS,Austria,2.0,2.0,1997,64180.443483698
AUS,Austria,2.0,2.0,1998,66976.3171699183
AUS,Austria,2.0,2.0,1999,71258.348634115
AUS,Austria,2.0,2.0,2000,72117.061197224
AUS,Austria,2.0,2.0,2001,74647.7105
AUS,Austria,2.0,2.0,2002,78076.0982
AUS,Austria,2.0,2.0,2003,99540.2484
AUS,Austria,2.0,2.0,2004,119923.7478
AUS,Austria,2.0,2.0,2005,127150.6474
AUS,Austria,2.0,2.0,2006,137319.9553
AUS,Austria,2.0,2.0,2007,163246.5026
AUS,Austria,2.0,2.0,2008,184500.5344
AUS,Austria,2.0,2.0,2009,143115.8945
AUS,Austria,2.0,2.0,2010,157436.81
AUS,Austria,2.0,2.0,2011,188796.2739
AUS,Austria,2.0,2.0,2012,175919.0749
AUS,Austria,2.0,2.0,2013,180335.8033
AUS,Austria,2.0,2.0,2014,179122.0062
BEL,Belgium,,,1870,
BEL,Belgium,,,1871,
BEL,Belgium,,,1872,
BEL,Belgium,,,1873,
BEL,Belgium,,,1874,
BEL,Belgium,,,1875,
BEL,Belgium,,,1876,
BEL,Belgium,,,1877,
BEL,Belgium,,,1878,
BEL,Belgium,,,1879,
BEL,Belgium,,,1880,
BEL,Belgium,,,1881,
BEL,Belgium,,,1882,
BEL,Belgium,,,1883,
BEL,Belgium,,,1884,
BEL,Belgium,,,1885,
BEL,Belgium,,,1886,
BEL,Belgium,,,1887,
BEL,Belgium,,,1888,
BEL,Belgium,,,1889,
BEL,Belgium,,,1890,
BEL,Belgium,,,1891,
BEL,Belgium,,,1892,
BEL,Belgium,,,1893,
BEL,Belgium,,,1894,
BEL,Belgium,,,1895,
BEL,Belgium,,,1896,
BEL,Belgium,,,1897,
BEL,Belgium,,,1898,
BEL,Belgium,,,1899,
BEL,Belgium,,,1900,
BEL,Belgium,,,1901,
BEL,Belgium,,,1902,
BEL,Belgium,,,1903,
BEL,Belgium,,,1904,
BEL,Belgium,,,1905,
BEL,Belgium,,,1906,
BEL,Belgium,,,1907,
BEL,Belgium,,,1908,
BEL,Belgium,,,1909,
BEL,Belgium,,,1910,
BEL,Belgium,,,1911,
BEL,Belgium,,,1912,
BEL,Belgium,,,1913,
BEL,Belgium,,,1914,
BEL,Belgium,,,1915,
BEL,Belgium,,,1916,
BEL,Belgium,,,1917,
BEL,Belgium,,,1918,
BEL,Belgium,,,1919,
BEL,Belgium,,,1920,
BEL,Belgium,,,1921,
BEL,Belgium,,,1922,
BEL,Belgium,,,1923,
BEL,Belgium,,,1924,
BEL,Belgium,,,1925,
BEL,Belgium,,,1926,
BEL,Belgium,,,1927,
BEL,Belgium,,,1928,
BEL,Belgium,,,1929,
BEL,Belgium,,,1930,
BEL,Belgium,,,1931,
BEL,Belgium,,,1932,
BEL,Belgium,,,1933,
BEL,Belgium,,,1934,
BEL,Belgium,,,1935,
BEL,Belgium,,,1936,
BEL,Belgium,,,1937,
BEL,Belgium,,,1938,
BEL,Belgium,,,1939,
BEL,Belgium,,,1940,
BEL,Belgium,,,1941,
BEL,Belgium,,,1942,
BEL,Belgium,,,1943,
BEL,Belgium,,,1944,
BEL,Belgium,,,1945,
BEL,Belgium,,,1946,
BEL,Belgium,,,1947,
BEL,Belgium,,,1948,
BEL,Belgium,,,1949,
BEL,Belgium,,,1950,
BEL,Belgium,,,1951,
BEL,Belgium,,,1952,
BEL,Belgium,,,1953,
BEL,Belgium,,,1954,
BEL,Belgium,,,1955,
BEL,Belgium,,,1956,
BEL,Belgium,,,1957,
BEL,Belgium,,,1958,
BEL,Belgium,,,1959,
BEL,Belgium,,,1960,
BEL,Belgium,,,1961,
BEL,Belgium,,,1962,
BEL,Belgium,,,1963,
BEL,Belgium,,,1964,
BEL,Belgium,,,1965,
BEL,Belgium,,,1966,
BEL,Belgium,,,1967,
BEL,Belgium,,,1968,
BEL,Belgium,,,1969,
BEL,Belgium,,,1970,
BEL,Belgium,,,1971,
BEL,Belgium,,,1972,
BEL,Belgium,,,1973,
BEL,Belgium,,,1974,
BEL,Belgium,,,1975,
BEL,Belgium,,,1976,
BEL,Belgium,,,1977,
BEL,Belgium,,,1978,
BEL,Belgium,,,1979,
BEL,Belgium,,,1980,
BEL,Belgium,,,1981,
BEL,Belgium,,,1982,
BEL,Belgium,,,1983,
BEL,Belgium,,,1984,
BEL,Belgium,,,1985,
BEL,Belgium,,,1986,
BEL,Belgium,,,1987,
BEL,Belgium,,,1988,
BEL,Belgium,,,1989,
BEL,Belgium,,,1990,
BEL,Belgium,,,1991,
BEL,Belgium,,,1992,
BEL,Belgium,,,1993,
BEL,Belgium,,,1994,
BEL,Belgium,,,1995,
BEL,Belgium,,,1996,
BEL,Belgium,,,1997,
BEL,Belgium,,,1998,
BEL,Belgium,,,1999,
BEL,Belgium,,,2000,
BEL,Belgium,,,2001,
BEL,Belgium,,,2002,
BEL,Belgium,,,2003,
BEL,Belgium,,,2004,
BEL,Belgium,,,2005,
BEL,Belgium,,,2006,
BEL,Belgium,,,2007,
BEL,Belgium,,,2008,
BEL,Belgium,,,2009,
BEL,Belgium,,,2010,
BEL,Belgium,,,2011,
BEL,Belgium,,,2012,
BEL,Belgium,,,2013,
BEL,Belgium,,,2014,
BEL,Belgium,1.0,1.0,1870,175.76335144043
BEL,Belgium,1.0,1.0,1871,244.636016845703
BEL,Belgium,1.0,1.0,1872,242.504745483398
BEL,Belgium,1.0,1.0,1873,274.579986572266
BEL,Belgium,1.0,1.0,1874,249.440002441406
BEL,Belgium,1.0,1.0,1875,252.27000427246102
BEL,Belgium,1.0,1.0,1876,279.57000732421903
BEL,Belgium,1.0,1.0,1877,275.25
BEL,Belgium,1.0,1.0,1878,284.239990234375
BEL,Belgium,1.0,1.0,1879,294.459991455078
BEL,Belgium,1.0,1.0,1880,324.410003662109
BEL,Belgium,1.0,1.0,1881,314.55999755859403
BEL,Belgium,1.0,1.0,1882,310.25
BEL,Belgium,1.0,1.0,1883,299.640014648438
BEL,Belgium,1.0,1.0,1884,275.160003662109
BEL,Belgium,1.0,1.0,1885,259.980010986328
BEL,Belgium,1.0,1.0,1886,254.77099609375
BEL,Belgium,1.0,1.0,1887,268.66790771484403
BEL,Belgium,1.0,1.0,1888,290.530303955078
BEL,Belgium,1.0,1.0,1889,294.139892578125
BEL,Belgium,1.0,1.0,1890,315.094329833984
BEL,Belgium,1.0,1.0,1891,338.983062744141
BEL,Belgium,1.0,1.0,1892,293.881439208984
BEL,Belgium,1.0,1.0,1893,302.884613037109
BEL,Belgium,1.0,1.0,1894,301.147216796875
BEL,Belgium,1.0,1.0,1895,324.324310302734
BEL,Belgium,1.0,1.0,1896,341.73077392578097
BEL,Belgium,1.0,1.0,1897,356.761901855469
BEL,Belgium,1.0,1.0,1898,388.045532226562
BEL,Belgium,1.0,1.0,1899,427.22116088867205
BEL,Belgium,1.0,1.0,1900,416.510314941406
BEL,Belgium,1.0,1.0,1901,422.243347167969
BEL,Belgium,1.0,1.0,1902,455.258117675781
BEL,Belgium,1.0,1.0,1903,506.870239257812
BEL,Belgium,1.0,1.0,1904,533.97314453125
BEL,Belgium,1.0,1.0,1905,594.961242675781
BEL,Belgium,1.0,1.0,1906,669.379821777344
BEL,Belgium,1.0,1.0,1907,728.571411132812
BEL,Belgium,1.0,1.0,1908,646.0194091796881
BEL,Belgium,1.0,1.0,1909,717.829467773438
BEL,Belgium,1.0,1.0,1910,715.6672973632809
BEL,Belgium,1.0,1.0,1911,867.115356445312
BEL,Belgium,1.0,1.0,1912,953.461547851562
BEL,Belgium,1.0,1.0,1913,968.2861938476559
BEL,Belgium,1.0,1.0,1914,460.630004882812
BEL,Belgium,1.0,1.0,1915,
BEL,Belgium,1.0,1.0,1916,
BEL,Belgium,1.0,1.0,1917,
BEL,Belgium,1.0,1.0,1918,
BEL,Belgium,1.0,1.0,1919,1021.8699951171901
BEL,Belgium,1.0,1.0,1920,952.0224609375
BEL,Belgium,1.0,1.0,1921,759.3334350585941
BEL,Belgium,1.0,1.0,1922,709.0558471679691
BEL,Belgium,1.0,1.0,1923,689.1674194335941
BEL,Belgium,1.0,1.0,1924,822.5094604492191
BEL,Belgium,1.0,1.0,1925,850.7793579101559
BEL,Belgium,1.0,1.0,1926,753.0751342773441
BEL,Belgium,1.0,1.0,1927,4054.91162109375
BEL,Belgium,1.0,1.0,1928,4465.36767578125
BEL,Belgium,1.0,1.0,1929,4956.17578125
BEL,Belgium,1.0,1.0,1930,4330.97998046875
BEL,Belgium,1.0,1.0,1931,3338.81176757812
BEL,Belgium,1.0,1.0,1932,2273.90356445312
BEL,Belgium,1.0,1.0,1933,2728.4443359375
BEL,Belgium,1.0,1.0,1934,3265.25854492188
BEL,Belgium,1.0,1.0,1935,625.0
BEL,Belgium,1.0,1.0,1936,3672.11938476562
BEL,Belgium,1.0,1.0,1937,4707.11328125
BEL,Belgium,1.0,1.0,1938,765.0
BEL,Belgium,1.0,1.0,1939,3270.25146484375
BEL,Belgium,1.0,1.0,1940,1399.1999511718802
BEL,Belgium,1.0,1.0,1941,
BEL,Belgium,1.0,1.0,1942,
BEL,Belgium,1.0,1.0,1943,
BEL,Belgium,1.0,1.0,1944,
BEL,Belgium,1.0,1.0,1945,313.842651367188
BEL,Belgium,1.0,1.0,1946,1297.24060058594
BEL,Belgium,1.0,1.0,1947,1939.6394042968802
BEL,Belgium,1.0,1.0,1948,1983.0
BEL,Belgium,1.0,1.0,1949,1797.0
BEL,Belgium,1.0,1.0,1950,1942.0
BEL,Belgium,1.0,1.0,1951,2520.0
BEL,Belgium,1.0,1.0,1952,2445.0
BEL,Belgium,1.0,1.0,1953,2409.0
BEL,Belgium,1.0,1.0,1954,2531.0
BEL,Belgium,1.0,1.0,1955,2824.0
BEL,Belgium,1.0,1.0,1956,3254.0
BEL,Belgium,1.0,1.0,1957,3412.0
BEL,Belgium,1.0,1.0,1958,3099.0
BEL,Belgium,1.0,1.0,1959,3416.0
BEL,Belgium,1.0,1.0,1960,
BEL,Belgium,1.0,1.0,1961,
BEL,Belgium,1.0,1.0,1962,
BEL,Belgium,1.0,1.0,1963,
BEL,Belgium,1.0,1.0,1964,
BEL,Belgium,1.0,1.0,1965,
BEL,Belgium,1.0,1.0,1966,
BEL,Belgium,1.0,1.0,1967,
BEL,Belgium,1.0,1.0,1968,
BEL,Belgium,1.0,1.0,1969,
BEL,Belgium,1.0,1.0,1970,
BEL,Belgium,1.0,1.0,1971,
BEL,Belgium,1.0,1.0,1972,
BEL,Belgium,1.0,1.0,1973,
BEL,Belgium,1.0,1.0,1974,
BEL,Belgium,1.0,1.0,1975,
BEL,Belgium,1.0,1.0,1976,
BEL,Belgium,1.0,1.0,1977,
BEL,Belgium,1.0,1.0,1978,
BEL,Belgium,1.0,1.0,1979,
BEL,Belgium,1.0,1.0,1980,
BEL,Belgium,1.0,1.0,1981,
BEL,Belgium,1.0,1.0,1982,
BEL,Belgium,1.0,1.0,1983,
BEL,Belgium,1.0,1.0,1984,
BEL,Belgium,1.0,1.0,1985,
BEL,Belgium,1.0,1.0,1986,
BEL,Belgium,1.0,1.0,1987,
BEL,Belgium,1.0,1.0,1988,
BEL,Belgium,1.0,1.0,1989,
BEL,Belgium,1.0,1.0,1990,
BEL,Belgium,1.0,1.0,1991,
BEL,Belgium,1.0,1.0,1992,
BEL,Belgium,1.0,1.0,1993,
BEL,Belgium,1.0,1.0,1994,
BEL,Belgium,1.0,1.0,1995,
BEL,Belgium,1.0,1.0,1996,
BEL,Belgium,1.0,1.0,1997,
BEL,Belgium,1.0,1.0,1998,
BEL,Belgium,1.0,1.0,1999,
BEL,Belgium,1.0,1.0,2000,
BEL,Belgium,1.0,1.0,2001,
BEL,Belgium,1.0,1.0,2002,
BEL,Belgium,1.0,1.0,2003,
BEL,Belgium,1.0,1.0,2004,
BEL,Belgium,1.0,1.0,2005,
BEL,Belgium,1.0,1.0,2006,
BEL,Belgium,1.0,1.0,2007,
BEL,Belgium,1.0,1.0,2008,
BEL,Belgium,1.0,1.0,2009,
BEL,Belgium,1.0,1.0,2010,
BEL,Belgium,1.0,1.0,2011,
BEL,Belgium,1.0,1.0,2012,
BEL,Belgium,1.0,1.0,2013,
BEL,Belgium,1.0,1.0,2014,
BEL,Belgium,2.0,2.0,1870,
BEL,Belgium,2.0,2.0,1871,
BEL,Belgium,2.0,2.0,1872,
BEL,Belgium,2.0,2.0,1873,
BEL,Belgium,2.0,2.0,1874,
BEL,Belgium,2.0,2.0,1875,
BEL,Belgium,2.0,2.0,1876,
BEL,Belgium,2.0,2.0,1877,
BEL,Belgium,2.0,2.0,1878,
BEL,Belgium,2.0,2.0,1879,
BEL,Belgium,2.0,2.0,1880,
BEL,Belgium,2.0,2.0,1881,
BEL,Belgium,2.0,2.0,1882,
BEL,Belgium,2.0,2.0,1883,
BEL,Belgium,2.0,2.0,1884,
BEL,Belgium,2.0,2.0,1885,
BEL,Belgium,2.0,2.0,1886,
BEL,Belgium,2.0,2.0,1887,
BEL,Belgium,2.0,2.0,1888,
BEL,Belgium,2.0,2.0,1889,
BEL,Belgium,2.0,2.0,1890,
BEL,Belgium,2.0,2.0,1891,
BEL,Belgium,2.0,2.0,1892,
BEL,Belgium,2.0,2.0,1893,
BEL,Belgium,2.0,2.0,1894,
BEL,Belgium,2.0,2.0,1895,
BEL,Belgium,2.0,2.0,1896,
BEL,Belgium,2.0,2.0,1897,
BEL,Belgium,2.0,2.0,1898,
BEL,Belgium,2.0,2.0,1899,
BEL,Belgium,2.0,2.0,1900,
BEL,Belgium,2.0,2.0,1901,
BEL,Belgium,2.0,2.0,1902,
BEL,Belgium,2.0,2.0,1903,
BEL,Belgium,2.0,2.0,1904,
BEL,Belgium,2.0,2.0,1905,
BEL,Belgium,2.0,2.0,1906,
BEL,Belgium,2.0,2.0,1907,
BEL,Belgium,2.0,2.0,1908,
BEL,Belgium,2.0,2.0,1909,
BEL,Belgium,2.0,2.0,1910,
BEL,Belgium,2.0,2.0,1911,
BEL,Belgium,2.0,2.0,1912,
BEL,Belgium,2.0,2.0,1913,
BEL,Belgium,2.0,2.0,1914,
BEL,Belgium,2.0,2.0,1915,
BEL,Belgium,2.0,2.0,1916,
BEL,Belgium,2.0,2.0,1917,
BEL,Belgium,2.0,2.0,1918,
BEL,Belgium,2.0,2.0,1919,
BEL,Belgium,2.0,2.0,1920,
BEL,Belgium,2.0,2.0,1921,
BEL,Belgium,2.0,2.0,1922,
BEL,Belgium,2.0,2.0,1923,
BEL,Belgium,2.0,2.0,1924,
BEL,Belgium,2.0,2.0,1925,
BEL,Belgium,2.0,2.0,1926,
BEL,Belgium,2.0,2.0,1927,
BEL,Belgium,2.0,2.0,1928,
BEL,Belgium,2.0,2.0,1929,
BEL,Belgium,2.0,2.0,1930,
BEL,Belgium,2.0,2.0,1931,
BEL,Belgium,2.0,2.0,1932,
BEL,Belgium,2.0,2.0,1933,
BEL,Belgium,2.0,2.0,1934,
BEL,Belgium,2.0,2.0,1935,
BEL,Belgium,2.0,2.0,1936,
BEL,Belgium,2.0,2.0,1937,
BEL,Belgium,2.0,2.0,1938,
BEL,Belgium,2.0,2.0,1939,
BEL,Belgium,2.0,2.0,1940,
BEL,Belgium,2.0,2.0,1941,
BEL,Belgium,2.0,2.0,1942,
BEL,Belgium,2.0,2.0,1943,
BEL,Belgium,2.0,2.0,1944,
BEL,Belgium,2.0,2.0,1945,
BEL,Belgium,2.0,2.0,1946,
BEL,Belgium,2.0,2.0,1947,
BEL,Belgium,2.0,2.0,1948,
BEL,Belgium,2.0,2.0,1949,
BEL,Belgium,2.0,2.0,1950,
BEL,Belgium,2.0,2.0,1951,
BEL,Belgium,2.0,2.0,1952,
BEL,Belgium,2.0,2.0,1953,
BEL,Belgium,2.0,2.0,1954,
BEL,Belgium,2.0,2.0,1955,
BEL,Belgium,2.0,2.0,1956,
BEL,Belgium,2.0,2.0,1957,
BEL,Belgium,2.0,2.0,1958,
BEL,Belgium,2.0,2.0,1959,
BEL,Belgium,2.0,2.0,1960,
BEL,Belgium,2.0,2.0,1961,
BEL,Belgium,2.0,2.0,1962,
BEL,Belgium,2.0,2.0,1963,
BEL,Belgium,2.0,2.0,1964,
BEL,Belgium,2.0,2.0,1965,
BEL,Belgium,2.0,2.0,1966,
BEL,Belgium,2.0,2.0,1967,
BEL,Belgium,2.0,2.0,1968,
BEL,Belgium,2.0,2.0,1969,
BEL,Belgium,2.0,2.0,1970,
BEL,Belgium,2.0,2.0,1971,
BEL,Belgium,2.0,2.0,1972,
BEL,Belgium,2.0,2.0,1973,
BEL,Belgium,2.0,2.0,1974,
BEL,Belgium,2.0,2.0,1975,
BEL,Belgium,2.0,2.0,1976,
BEL,Belgium,2.0,2.0,1977,
BEL,Belgium,2.0,2.0,1978,
BEL,Belgium,2.0,2.0,1979,
BEL,Belgium,2.0,2.0,1980,
BEL,Belgium,2.0,2.0,1981,
BEL,Belgium,2.0,2.0,1982,
BEL,Belgium,2.0,2.0,1983,
BEL,Belgium,2.0,2.0,1984,
BEL,Belgium,2.0,2.0,1985,
BEL,Belgium,2.0,2.0,1986,
BEL,Belgium,2.0,2.0,1987,
BEL,Belgium,2.0,2.0,1988,
BEL,Belgium,2.0,2.0,1989,
BEL,Belgium,2.0,2.0,1990,
BEL,Belgium,2.0,2.0,1991,
BEL,Belgium,2.0,2.0,1992,
BEL,Belgium,2.0,2.0,1993,
BEL,Belgium,2.0,2.0,1994,
BEL,Belgium,2.0,2.0,1995,
BEL,Belgium,2.0,2.0,1996,
BEL,Belgium,2.0,2.0,1997,157292.098278921
BEL,Belgium,2.0,2.0,1998,163275.66994439
BEL,Belgium,2.0,2.0,1999,157842.418977678
BEL,Belgium,2.0,2.0,2000,175125.517662571
BEL,Belgium,2.0,2.0,2001,178452.82
BEL,Belgium,2.0,2.0,2002,197512.52
BEL,Belgium,2.0,2.0,2003,224951.429445344
BEL,Belgium,2.0,2.0,2004,285951.788357243
BEL,Belgium,2.0,2.0,2005,318590.363059352
BEL,Belgium,2.0,2.0,2006,351569.0789
BEL,Belgium,2.0,2.0,2007,412010.4901
BEL,Belgium,2.0,2.0,2008,467378.3076
BEL,Belgium,2.0,2.0,2009,353368.3873
BEL,Belgium,2.0,2.0,2010,388519.1124
BEL,Belgium,2.0,2.0,2011,463451.9653
